title,company,location,description
Accounts Payable Analyst,SPECTRUM,"Saint Louis, MO, USA","Through these efforts, we gain valuable **financial** insights that provide our leadership with vital information to help them make informed decisions that drive growth and keep our customers connected"
Financial Analyst III,GardaWorld,"Saint Louis, MO, USA","The **Financial** **Analyst** III is a role which is responsible for **analyzing** the **financial** position of a company and recommending relevant policy actions by collecting, mining, monitoring, and studying ..."
"ERP Analyst III – Senior Techno Functional Analyst, Finance",Bi-State Development,"Saint Louis, MO, USA","ERP Analyst III – Senior Techno Functional Analyst, Finance

 

Full-time employment opportunity with a dynamic and multi-faceted resource for economic development in the St. Louis region.

About Us

 

Since 1950, we have partnered with private and public organizations on hundreds of projects that have created thousands of jobs on both sides of the Mississippi River.

 

BSD operates with a focus on making a positive impact on the region and the nation, better connecting the Bi-State area to the rest of the world. We are impacting neighborhoods, large and small, in Illinois and in Missouri, with investments that are shaped by our unique perspective of the region and its potential.

 

Why Work Here

 

* Work for a company that strives to make a positive impact in the region
* Earn competitive salary
* Free access to 9 gyms at our facilities 24-7 as well with Personal Trainers available
* Discounted memberships with Club Fitness & Golds Gyms
* Wellness program that provides free health screenings
* Discounted cellular phone service
* Free MetroLink and MetroBus access
* Uniform allowance
* Medical, Dental, Vision coverage effective on your 1st day
* 4 weeks earned PTO
* Your Birthday is a floating holiday
* Company sponsored 401k plan
* Employee assistance program
* Eligible for Public Service Student Loan Forgiveness program
* Hybrid work environment. Will work in the office and remotely

 

 

The Role

 

To lead and support development, maintenance, and deployment of functionality related to Metro’s Oracle E-Business Suite. This position will focus on the General Accounting and Financials functional areas and requires working with our business customers and our technical team to determine, design, and implement Oracle E-Business related changes that improve business processes and business effectiveness.

Responsibilities

* Gather and evaluate business requirements. Determine approach to meet requirements with Oracle capabilities and customizations.
* Develop recommendations, business cases, and estimates for new functionality and changes in order to improve business processes and application performance.
* Develop, test, and implement new Oracle capabilities, customizations and configurations.
* Investigate Oracle e-Business Suite functionality, data, and interface problems. Determine and implement resolutions.
* Work with business customers to identify improvements, alternatives, or new capabilities that would benefit the organization.
* Document Oracle Business Suite configuration, support information, and customizations in accordance with Metro IT standard application methodology.
* Work with Metro infrastructure, database, and other applications development teams to ensure proper unit, system, user acceptance, and performance testing.
* Assist with, as appropriate, orientation and training of Oracle end users/customers.
* Mentor other IT team members as appropriate to help them grow in their capabilities.
* Document and estimate specific requests for new capabilities. Help to assess the value to the organization.

Knowledge, Skill, & Abilities

 

* **This position is 60% functional and 40% technical.**
* Ability to listen and communicate effectively with all levels of Metro Organization
* Ability to document requirements, recommendations, estimates, and system information in a clear and concise manner.
* Ability and experience with estimating work and schedules.
* Experience working in a team environment and ability to work independently and set priorities.
* Ability to investigate data, application, and processes to determine problem source in complex environment and identify and implement potential changes and solutions.
* Understanding of information technology and Oracle standards, procedures, and best practices.
* Ability to work with business customers and understand their processes and functions.
* **Ability and interest in staying current on Oracle E-Business suite and technologies**.
* Mandatory:
+ **In-depth functional configuration experience of at least two of the following Oracle E-Business Suite modules (preferably release 12.1.3): General Ledger, Receivables, Fixed Assets, Cash Management**
+ Experience providing day-to-day end-user support of at least one of the following functional areas: General Ledger, Accounts Receivable, Fixed Assets, Cash Management
+ **Ability to develop complex SQL queries.**
+ Experience troubleshooting SQL queries and PL/SQL packages.

* Special consideration will be given for the following:
+ Experience with Oracle Workflow Builder and/or Approvals Management (AME).
+ Working knowledge of Oracle Application Framework (OAF): personalizations, html pages, and java class extensions within the context of the Oracle e-Business Suite.
+ Working knowledge of Oracle Forms, Reports, and/or BI Publisher.
+ Working knowledge of OBIEE and/or OBIA.

 

 

Education

Experience

Degree: B.A./B.S. or equivalent experience required

Years: Eight (8) minimum required (Senior Level)

Field: Computer Science or related field

Filed: Oracle E-Business Suite"
Financial Analyst/Senior Financial Analyst,Gardner Capital,"Clayton, MO, USA","**Position Overview**:

The Financial Analyst/Senior Financial Analyst position is responsible for executive/owner/investor level modeling and is a key member of the Financial Planning and Analysis team. This includes financial modeling, investment analysis, property budgets, working with lenders and investors on diligence requirements, and designing ad-hoc portfolio reporting and analysis. This position works closely with the Financial Analyst Manager and other department heads which requires excellent organization and communication skills. Acute attention to detail, flexibility, and deadline management are essential functions of the position.

**Essential Functions:**

Create and maintain rolling forecasts of the performance of Gardner’s primary business units

Track expenses and revenues vs. budget and re-forecast and analyze fluctuations and prepare annual budgets for company and business unit performance

Assist executive team with new project and new loan modeling and evaluation

Implement improvements after identifying points of weakness in all financial planning, forecasting, and analyzation

Update and continually improve presentation of financial statements and supporting reports

Provide guidance to other departments and assist with special projects

Ad Hoc projects, ranging from modeling exercises to summarizing and analyzing loan agreements and other legal documents

Maintain economic models on key investments

Track projects and economic assets, to include major receivables

Assist with due diligence as needed

Other duties as assigned

**Competencies:**

Excellent communication skills and analytic expertise are needed to verbalize financial documents and plans to upper management

Staying attune to financial markets and what others are doing creatively within the development industry, to include innovative capitalization structures, etc. - - ability to ‘think outside of the box’ and look to challenge the owners’ traditional way of looking at the business

Proficiency in a variety of accounting and financial analysis functions

Exceptional organizational, time management, and prioritization skills

High ethical standards including maintaining the highest level of discretion and confidentiality

High degree of accuracy and attention to detail

Self-Starter, able to identify problem areas and brainstorm and present recommended solutions

Effective collaboration skills – can lead a team when asked

Ability to easily and quickly adapt to changing project demands and needs; high energy

**Preferred Education and Experience:**

Bachelor's degree in accounting or finance with **three plus years of related experience**

Proficiency with Microsoft Office (preferably Office 365), SharePoint and Great Plains or similar accounting software preferred

MBA, CPA, or other professional designation would be a plus

Knowledge of SQL and/or VBA a plus

**Other Duties:**

Please note this job description is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for this job. Duties, responsibilities and activities may change at any time with or without notice."
Financial Planning & Analysis Analyst III,EDWARD JONES,"Saint Louis, MO, USA","... **Analyst** III to support our firm's functional area **financial** planning and **analysis** team. We are responsible for enabling firm and functional area decision making, providing insightful and action ..."
Senior Financial Analyst,Tri-Rinse,"Saint Louis, MO, USA","TriRinse is an award-winning, St. Louis-based provider of agricultural services including seed box management, container management, industrial cleaning, and formulation/packaging. 

 

Our biggest asset is our people. It is their integrity, resourcefulness, and customer-first mentality that drive our reputation as true problem-solvers for our industry. Grounded in a culture of collaboration, we share the accountability and passion necessary to truly innovate.

 

What's in it for you?

 

* Family owned since 1981
* 40+ years of continued business growth
* Team-Oriented Culture
* Individual Career Paths
* Outstanding Benefits

**PURPOSE OF POSITION:** We are seeking a self-driven, skilled Senior Financial Analyst to join our team. In this role, you will partner with our Chief Financial Officer, division leaders, and other functional leaders to deliver financial statements and analyses that tell a story, inform decision-making, and drive measurable performance outcomes. You will work to continuously improve our systems and help set us on the path to our next 40+ years of growth!

 

**ESSENTIAL FUNCTIONS:**

* Analyze data, develop models, and create reports and dashboards that support data-driven decision-making throughout the organization
* Prepare the monthly general ledger close process – all journal entries, accruals, account reconciliations, credit card coding and income statement variance analysis in a timely and efficient manner.
* Prepare consolidated monthly financial statements and accompanying analysis and commentary in accordance with GAAP, for distribution to the Executive Leadership Team.
* Assist in the preparation of the annual budgeting process and reforecasts throughout the year.
* Work with Operations Leaders to understand revenues, waste and disposal costs and identify opportunities for improvement. Develop reporting metrics to communicate operating results.
* Cross train on purchasing, accounts payable and payroll duties to back up these roles when necessary.
* Other special projects and analysis upon requests throughout the year.

  


**SKILLS/QUALIFICATIONS:** 

* College degree in finance, accounting, economics, business or related field
* 5+ years experience in accounting and financial analysis in a corporate setting
* Expertise in best-in-class data visualization, management and analysis tools, including Tableau, Microsoft Excel, Power BI, financial software, databases, and ERP systems - experience with Sage Intacct a plus.
* Comprehensive understanding of financial concepts, including financial statements, budgeting, forecasting, and financial modeling
* Thorough knowledge of Generally Accepted Accounting Principles and their application in real world situations
* Adherence to ethical standards and a commitment to maintaining the confidentiality and integrity of financial information
* Ability to quickly analyze financial and operational data for trend and variance analysis.
* Proven analytical, quantitative, and problem-solving skills
* Strong attention to detail.
* Strong written, verbal and interpersonal communication skills
* Highly organized, with a proven ability to handle and prioritize multiple tasks.
* Proven ability to meet deadlines and work independently.

 **Equal Opportunity Employer**"
Financial Analyst - Express Scripts - Hybrid,Cigna,"Saint Louis, MO, USA","The **Financial** **Analyst** will partner with the Director, **Financial** **Analysis** with **analytic** support for the **Finance**, Product, and Supply Chain organizations. This position will be responsible for timely ..."
Senior Financial Analyst,EBS Recruiters LLC,"Saint Louis, MO, USA","Description:**Job Description**  
As a **Senior Financial Analyst**, you will play a critical role in our organization’s growth and strategic decision-making. Your expertise will contribute to successful acquisitions, financial planning, and performance evaluation. We are seeking a detail-oriented professional who thrives in a dynamic environment and can collaborate effectively with cross-functional teams.  
**Responsibilities:**

* **Transaction Documentation and Collaboration:**
+ Collaborate closely with relevant stakeholders to draft, review, and finalize essential legal documents, including Letters of Intent, Purchase Agreements, Employment Contracts, and Funds Flows.
+ Ensure accuracy and compliance throughout transactional processes.

* **Acquisition Leadership:**
+ Lead the f**i**nancial aspects of the acquisition process:
- Conduct valuation assessments.
- Perform thorough due diligence.
- Plan for seamless integration post-acquisition.

+ Align financial strategies with our organization’s strategic objectives.

* **Audit and Tax Compliance:**
+ Maintain compliance with audit and tax requirements during acquisitions.
+ Provide necessary documentation and support to facilitate smooth processes.

* **Performance Verification:**
+ Evaluate the performance of acquired entities post-close.
+ Compare results against pre-defined benchmarks and objectives.

* **Valuation Expertise:**
+ Prepare comprehensive valuations and other deliverables.
+ Present findings to the Investment Committee to inform investment decisions.

* **Balance Sheet Establishment:**
+ Collaborate on establishing opening balance sheets.
+ Ensure accurate fair value measurements and proper allocation of purchase price.
+ Identify tangible and intangible assets.

* **Market Analysis:**
+ Conduct in-depth market competition analysis.
+ Identify opportunities and assess potential risks associated with acquisitions.

* **Quality of Earnings Assessment:**
+ Work with external consultants to review earnings quality.
+ Identify any unusual trends, patterns, or deviations that may impact decision-making.

* **Synergy Identification:**
+ Evaluate and identify synergy opportunities for prospective targets.
+ Contribute to value creation post-acquisition.

Requirements:**Qualifications:**

* **Education and Certification:**
+ Bachelor’s Degree in Accounting or related field.
+ CPA certification is highly preferred.

* **Professional Experience:**
+ 1-3 years of relevant experience in an accounting-related role.
+ Familiarity with mergers and acquisitions is a plus.

* **Technical Proficiency:**
+ Advanced Excel skills are essential.
+ Proficiency in other accounting software, including QuickBooks

* **Communication and Organizational Skills:**
+ Excellent written and verbal communication abilities.
+ Strong customer service orientation.
+ Exceptional organizational skills to manage complex tasks efficiently."
Financial Analyst I (Part-Time) - Dermatology,Washington University,"Saint Louis, MO, USA",Ability to develop and interpret quantitative/qualitative **analysis** and build action plans for **financial** **analysis** that identify gaps and tactics to aid/supply management with creative solutions
Sr. Financial Analyst,BJC,"Saint Louis, MO, USA",BJC is looking for a Sr. **Financial** **Analyst** to support our St. Peters and Progress West locations! Remote Position (MO and IL Only) Monday- Friday Overview BJC HealthCare is one of the largest ...
Fiscal Analyst 3 - Payroll,Eastern Washington University,"Cheney, WA","**Posting Details**
-------------------


Posting Details
**Working Title** Fiscal Analyst 3 - Payroll
  

**Posting Number** 2024019CP
  

Position Information
**Classification Title** Fiscal Analyst 3
  

**Classification Code** 143K
  

**RCW Exemption Criteria** No Exemption
  

**EWU Position Number** C99409
  

**CUPA Code**
  

**FLSA** Non-Exempt
  

**Bargaining Unit** BU 1
  

**% Full Time** 100
  

**Salary / Wage Range** CS - 50
  

**Salary Information**
$52,392 – $70,476 Where the hired candidate will begin within this range is dependent on education, experience, and skills.
  

**Anticipated Start Date** As soon as possible
  

**Term of Appointment** 12 months per year
  

**Location** Cheney campus
  

**County** Spokane
  

**Project Description**
  

**Project Duration**
  

**Background Check** Yes - Access to Funds or other items of value
  

**Responsible HR User** Kenlyn Mackey
  

**Responsible HR User Email address** kmackey2@ewu.edu
  

Position Details
**Job Summary**
Eastern Washington University is currently seeking a **Fiscal Analyst 3**. This position will perform senior level specialized payroll activities under general supervision within the payroll section of the Office of Controller. This position independently plans, coordinates and conducts its assigned workload. Assigned tasks rotate among all senior level FA3 positions within the payroll office to provide adequate cross training and backup of necessary and vital payroll responsibilities.
  

  

In addition to salary, the university offers a comprehensive benefits package including health insurance, life and disability insurance and retirement. In addition, EWU offers generous vacation and sick leave accruals, 13 paid holidays per year and fringe benefits, such as tuition waiver for employees, discounted EWU sports tickets, full access to our campus workout facilities at a minimum fee and free transportation through STA buses. For additional information regarding insurance benefits please see our Benefits page: **https://inside.ewu.edu/hr/benefits/insurance/**  

  

EWU expands opportunities for personal transformation through excellence in learning.
  

**About Eastern Washington University**
Eastern Washington University, a regional, comprehensive public university with an enrollment of over 10,000 students, is one of six state-funded four-year institutions of higher education in Washington, each governed by its own board of trustees. EWU’s 300-acre main campus is located in Cheney, a community of 12,000 residents 16 miles southwest of Washington’s second largest city, Spokane. Eastern also offers programs in downtown Spokane at the innovative, energy-efficient Catalyst building, the SIERR building which is a hub for research, development and advancement of health sciences, and at Riverpoint, a campus shared with Washington State University. In addition, EWU programs can be found at select locations throughout the state, aligned with the needs of the community. Eastern contributes to the vitality of the region and the state through its wide array of bachelor’s and master’s degrees in over 100 fields of study, as well as applied doctorates in physical therapy and educational leadership, offering accessible pathways to career success and personal development to students of all socioeconomic and cultural backgrounds.  

  

Eastern Washington University has been recognized for its commitment to helping undergraduate students learn, grow and succeed by **Colleges of Distinction**, a nationally trusted resource guide for college-bound students. The honor recognizes Eastern as a **’22-’23 College of Distinction** (CoD).
*Money* magazine recently named **EWU** **as one of its Best Colleges in America 2023**.
  

Tribal Land Acknowledgement  

Eastern Washington University resides within the traditional homelands of the Spokane People and other tribes who are connected through their shared history of this region. This land holds their cultural DNA and it is their Ancestors who are here and bring forth the knowledge of this place—the knowledge that comes from the land.
  

**Diversity Statement**
EWU does not discriminate in its programs and activities on the basis of race, color, creed, religion, national origin, citizenship or immigration status, sex, pregnancy, sexual orientation, gender identity/expression, genetic information, age, marital status, families with children, protected veteran or military status, HIV or hepatitis C, status as a mother breastfeeding her child, or the presence of any sensory, mental, or physical disability or the use of a trained guide dog or service animal by a person with a disability, as provided for and to the extent required by state and federal laws.
  

**Conditions of Employment**
* This position, during the course of university employment will be involved in the receipt of, or accountability for, university funds or other items of value. Successful applicant will be required to pass a background check prior to first date of employment.
* All new employees will comply with **EWU** **Immunization Policy 602-02** and provide proof of immunity or vaccination to MMR before beginning work at EWU. **Waivers** for the immunization requirements are available for medical or sincerely held religious beliefs.
* **Upon hire** employees will complete required DEI, Hazing, and Harassment and Title IX training. The online training is located at **https://inside.ewu.edu/hr/training/orientation/** or complete the training in person or via Zoom. In person and Zoom training opportunities will be posted on InsideEWU and are listed on our Human Resources site at: **https://inside.ewu.edu/hr/training/**.
* This position is covered by the Washington Federation of State Employees’ Collective Bargaining Agreement.


  

**Physical Demands**If you would like to obtain a copy of the *Essential Functions Analysis* form, which describes the physical and mental demands of the position, please contact Kenlyn Mackey at **kmackey2@ewu.edu**.  


  

**Pre-Placement Physical** No
  

**Hearing Test** No
  

**Medical Monitoring Post Hire** No
  

**Protective Equipment**University, local, regional and state mandates for public and personal protection should be followed as needed.
  

**Required Qualifications**
* Bachelor’s degree which includes 18 quarter or 12 semester hours in accounting and/or auditing by start date.
* Minimum two years of relevant professional experience in financial areas such as: *payroll, accounting, auditing, financial transaction reconciliation, financial reporting, fiscal tracking and monitoring, governmental experience, general or higher education, tax preparation.*
* Detail oriented working experience with a high degree of accuracy.
* Excellent organizational and time management skills.
* Must be self-directed and able to complete projects with limited supervision.
* Advanced skills using Microsoft Office products, Excel and Word.
* Excellent written and interpersonal communication skills.
* Candidate must demonstrate interest, ability and/or experience promoting cultural competency, universal accessibility and/or diversity.


  

**Preferred Qualifications**
* Experience with Ellucian (Banner) or similar integrated payroll enterprise systems.
* Experience working in a payroll office.


  

**Other Skills and Abilities**
* Excellent interpersonal skills.
* Ability to effectively problem solve and think analytically


  

**Work Schedule Type** Regular
  

**Work Schedule**
Typically, Monday – Friday, 8:00 a.m. – 5:00 p.m.
  

**Posting Date** 03/19/2024
  

**Open Until Further Notice** Yes
  

**Closing Date**
  

**Screening to Begin** 04/03/2024
  

**Special Instructions to Applicants**
It is strongly recommended that you print a copy of these instructions and the position posting **before** you begin to complete the online application, as the instructions will not be viewable once you begin the application process.  

* Attach a detailed cover letter in which you explain how you meet each of the required qualifications [and preferred qualifications, if applicable]. It is preferred that you provide that information in a bulleted list or within a table within your cover letter.


* Attach a chronological resume including work history and major duties, education, and any specialized training or skills related to the position. Please list at least 3 professional references including: names, titles, organization name, phone numbers, email addresses, and connection to you (these can be identical to the references listed on the application).


* Complete the online application form and respond to the online questions, if applicable.


* **Diversity Response** – As an equal opportunity employer with a multicultural staff and student population, we are interested in how your qualifications prepare you to work with diverse faculty, staff, and student populations representing various cultures and backgrounds that may be different from your own. You will be asked to attach a diversity response as part of the online application process. **Please describe how you will apply an approach that is supportive to the diverse needs, including universal access, of our students, faculty, staff, and the public.**


  

**Application Types Accepted** Application
  

Job Duties
**% of Time** 75
  

**Responsibility / Duty**
**Payroll Processing, Reporting and Validation**  

This position is a key employee in payroll processing, performing the following activities:  

* Run the payroll processing cycle on a rotating basis with other payroll staff
* Set-up deductions in the payroll system and calculate and input needed adjustments including garnishments, medical, retirement and other miscellaneous deductions
* Calculate, verify and enter leave and comp-time cash-outs, retro pay and timesheet corrections
* Calculate, verify, collect and input overpayments
* Correspond with employees and take corrective action as needed for deduction adjustments and overpayments
* Calculate shared leave hours given, received and returned for employees
* Verify payroll input and calculations of other payroll staff
* Prepare and verify vendor payments and journal entries. This includes electronically uploading payroll data and payments
* Responsible for deduction/benefits reconciliations of payroll and vendor accounts
* Serve as liaison with vendors, benefits office and information technology staff
* Prepare regular and amended quarterly payroll reports for state and federal taxes
* Research payroll requirements for establishing other state tax reporting
* Annually assist with W2 preparation and reporting
* Assist with researching rules, laws, policies and procedures using different sources, such as authoritative manuals, union contracts, IRS and State laws, in order to update and maintain the payroll system

  

**Essential Function Indicator** Yes
  

**% of Time** 10
  

**Responsibility / Duty**
**Payroll System Maintenance**  

* Assist with implementation and maintenance of the Banner HR/Payroll system, which includes interpreting regulations and applying them to system processes
* Update and verify tables in the payroll system, such as deductions, earnings, and the payroll calendar
* Test changes and upgrades by running test payrolls and validating outcomes

  

**Essential Function Indicator** Yes
  

**% of Time** 10
  

**Responsibility / Duty**
**Procedure Maintenance and Documentation**  

* Assist in the review and implementation of changes to internal procedures for compliance with EWU, state and federal policies, procedures and regulations
* Continual review of payroll processing for efficiency and improvements
* Answer questions from employees and department personnel on payroll procedures and policies
* Notify campus community of payroll deadlines and processing changes
* Draft or suggest edits to written payroll procedures for both departmental use and outward-facing to the campus
* Draft campus wide emails and send website update requests as needed

  

**Essential Function Indicator** Yes
  

**% of Time** 5
  

**Responsibility / Duty**
**Other**  

* Utilize system query tools and the report writer for data validation, reporting and problem solving
* Answer employee questions related to paychecks, deductions, etc.
* Answer questions from university department personnel related to payroll feeds to the Finance system
* Perform other duties as required

  

**Essential Function Indicator** Yes"
"Senior Analyst, Financial Planning & Analysis (FP&A)",Jubilant Pharma Holdings Inc.,"Spokane, WA","Jubilant HollisterStier LLC, a well-established member of the business community in Spokane, Washington, provides a complete range of services to support the pharmaceutical and biopharmaceutical industries. The Allergy business is a worldwide leader in the manufacture of allergenic extracts, targeted primarily at treating allergies and asthma. Jubilant HollisterStier is also a nationally recognized contract manufacturer of sterile injectable vials, and lyophilized products. Jubilant HollisterStier is a proud member of the Jubilant Pharma family.

***Our Promise: Caring, Sharing, Growing***


We will, with the utmost care for the environment and society, continue to enhance value for our customers and stakeholders by providing innovative products and economically efficient solutions’ through growth, cost effectiveness and wise investment of resources.

 **Job Description:**

The **Senior Analyst, Financial Planning & Analysis** will support business performance analysis on a weekly and monthly basis, budgeting and strategy process of assigned business unit, and administration of CMO Incentive Plans.


Essential responsibilities include but are not limited to:

* Critical analytical review of working capital and capital expenditures.
* Working capital of different business activities/ segments, analysis of major deviation and other movements.
* Preparation of SMART financial dashboards with key financial insights to enable the business heads & controllers to take business decisions.
* Collaboration with different functions on overhead and budgetary controls.
* Support Monthly business performance reviews.
* Support business proposal (Capex) analysis.
* Support annual budget and long-term strategy preparation.
* Follow up on action items discussed during business reviews and drive to closure.
* Review and revise product Costing

**Qualifications:**

* Bachelor’s degree in Finance, Accounting, Business, or related function. Preference given for MBA Business analytics/ Finance
* 2 to 5 years’ experience in FP&A role
* Pharmaceutical experience preferred
* Well versed with Excel Power Point / Power BI
* Good understanding of financial statements and Ratio’s
* Good Analytical Skills
* Knowledge of SAP (able to extract reports)
* Prepare Financial Dashboards and provide key financial insights
* Product costing

**Compensation:**


This position pays $ 55,712 to $ 90,750 per year, depending on experience, with opportunity for growth, promotion and annual raises.

**Benefits:**

* Medical, Dental, Vision, Flexible Spending and Health Savings Accounts
* Life, AD&D, Short and Long Term Disability
* 401(k) with company match
* Generous paid time off plan
* Employee Assistance Program

**Optional Benefits:**

* Voluntary Life and AD&D for employee & family
* Supplemental Medical coverage (Critical Illness, Hospital Indemnity and Accident coverages)
* Pet Insurance
* ID Theft Protection
* Perk Spot Discount Program

 *Jubilant HollisterStier is an EEO/AA Employer.*

*All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or protected veteran status.*

*If you require assistance applying for a position, please contact our HR Department at:*

*HResources@jhs.jubl.com*


  
Job Overview**DATE POSTED :**  

07/03/24
   

**LOCATION :**  

Spokane, Washington
   

**COMPANY :**  

Jubilant HollisterStier Spokane
   

**FUNCTION :**  

Accounts / Finance"
Financial Analyst/Underwriter - Construction Surety,"The Travelers Companies, Inc.","Spokane, WA","Who Are We?
Taking care of our customers, our communities and each other. That’s the Travelers Promise. By honoring this commitment, we have maintained our reputation as one of the best property casualty insurers in the industry for over 160 years. Join us to discover a culture that is rooted in innovation and thrives on collaboration. Imagine loving what you do and where you do it.
Job Category
Underwriting
Compensation Overview
The annual base salary range provided for this position is a nationwide market range and represents a broad range of salaries for this role across the country. The actual salary for this position will be determined by a number of factors, including the scope, complexity and location of the role; the skills, education, training, credentials and experience of the candidate; and other conditions of employment. As part of our comprehensive compensation and benefits program, employees are also eligible for performance-based cash incentive awards.
Salary Range
$65,800.00 - $108,500.00
Target Openings
1
What Is the Opportunity?
Bond & Specialty Insurance provides management and professional liability insurance, as well as surety bonds to businesses and non-profit organizations of all sizes. As an underwriter, you will have a dynamic role that blends evaluating and analyzing financial and business risk, building relationships, and selling and negotiating with clients, agents, and brokers.  

  

This role is part of the Construction Services team which provides surety bonds to public and private owners of construction projects. Underwriters also analyze business operations, financial statements and evaluate market forces to provide consultative services to contractors.  

  

The Associate Account Executive (AAE) will build relationships with agents and brokers to provide insurance or surety solutions to customers. An AAE will analyze and evaluate risk to achieve business goals within an assigned book of business. As an AAE, you are decisive, detail-oriented, and are learning to build relationships internally and externally to drive results. As you develop the ability to assess risk and sell our products, you will contribute to the profitability and success of Travelers.
What Will You Do?* Manage the profitability, growth, and retention of a typically smaller assigned book of business.
* Underwrite and negotiate routine customer accounts to minimize risk and maximize profitability.
* Partner with leadership, execute business unit underwriting strategies across your book of business to achieve profit and growth objectives.
* Cultivate and maintain relationships with internal partners within the business unit and across the enterprise to identify cross-selling opportunities.
* Foster and maintain relationships with external partners by regularly meeting in person with agents and brokers to market and sell Travelers products with a goal of writing and retaining accounts consistent with our risk appetite. Must be able to travel to such meetings.
* Identify and capture new business opportunities using consultative marketing and sales skills.
* Execute agency, region, and group sales plans with guidance from management.
* Perform other duties as assigned.


What Will Our Ideal Candidate Have?* Applicable professional experience.
* Bachelor’s degree.
* One to three years of applicable underwriting experience.
* Working knowledge of products, the regulatory environment, and local market conditions.
* Critical thinking skills with the ability to underwrite, market products, identify financial challenges, and analyze available information to make decisions in alignment with our risk appetite.
* Communication skills with the ability to negotiate with agents and brokers.


What is a Must Have?* One year of related professional experience.


What Is in It for You?* Health Insurance: Employees and their eligible family members – including spouses, domestic partners, and children – are eligible for coverage from the first day of employment.
* Retirement: Travelers matches your 401(k) contributions dollar-for-dollar up to your first 5% of eligible pay, subject to an annual maximum. If you have student loan debt, you can enroll in the Paying it Forward Savings Program. When you make a payment toward your student loan, Travelers will make an annual contribution into your 401(k) account. You are also eligible for a Pension Plan that is 100% funded by Travelers.
* Paid Time Off: Start your career at Travelers with a minimum of 20 days Paid Time Off annually, plus nine paid company Holidays.
* Wellness Program: The Travelers wellness program is comprised of tools and resources that empower you to achieve your wellness goals. In addition, our Life Balance program provides access to professional counseling services, life coaching and other resources to support your daily life needs. Through Life Balance, you’re eligible for five free counseling sessions with a licensed therapist.
* Volunteer Encouragement: We have a deep commitment to the communities we serve and encourage our employees to get involved. Travelers has a Matching Gift and Volunteer Rewards program that enables you to give back to the charity of your choice.


Employment Practices
Travelers is an equal opportunity employer. We believe that we can deliver the very best products and services when our workforce reflects the diverse customers and communities we serve. We are committed to recruiting, retaining and developing the diverse talent of all of our employees and fostering an inclusive workplace, where we celebrate differences, promote belonging, and work together to deliver extraordinary results.  

If you are a candidate and have specific questions regarding the physical requirements of this role, please send us an email so we may assist you.  

Travelers reserves the right to fill this position at a level above or below the level included in this posting.
To learn more about our comprehensive benefit programs please visit http://careers.travelers.com/life-at-travelers/benefits/."
