title,company,location,description
Information Security and Data Analytics Intern,RingCentral,"Belmont, CA","Say hello to possibilities.
Internship opportunities are important. You want to make sure you land a great one where you will learn A LOT. We're RingCentral and we’re happy you are considering an internship with us - we promise to make it worth your while.
First, a little about us, we’re the $2 billion global leader in cloud-based communications and collaboration software. We are fundamentally changing the nature of human interaction—giving people the freedom to connect powerfully and personally from anywhere, at any time, on any device.
This is where you and your skills come in. Join RingCentral as an intern this summer and say hello to opportunity.
Job Scope:* Support a complex project to develop Governance, Risk and compliance metrics and create a dashboard. The dashboards will provide key insights and visualizations to support decision-making and enhance the overall safety and security of our organization.
* Build domain knowledge of environment to understand long-term risk areas that could develop as the systems evolve
* High-level risk and issue analysis: Participate in the risk and findings in-depth analysis from technical standpoint and support with the overall risk treatment plan
* Assist in Cyber Security operations as needed including but not limited to assessments, reporting, documentation
* Support team by contributing in managing the GRC unified tool
* Generate security related artifacts as needed to meet internal and external compliance requirements


Qualifications:* Prior internship or experience working in a cloud-based communications company preferred
* Student pursuing undergraduate or Master’s degree in Computer Science, Data Science, Information Technology, or a related field
* Proficiency in data visualization tools such as Tableau, Power BI, Jira to create dashboards
* Strong programming skills (e.g., Python, R) for data manipulation and automation
* Excellent problem-solving and analytical skills
* Strong attention to detail and a commitment to delivering high-quality work individually and in collaboration with the team
* Curiosity and motivation to take responsibility and to learn new things
* Proficient in Microsoft office tools/programs, Google suite
* Strong organizational, project management and time management skills.


Learning Skills/Outcomes:* Thorough understanding of Risk assessment framework and key Risk indicators (KRIs)
* Own and create risk dashboards for executives
* Learn to analyze risks to determine impact and remediation efforts
* Get familiar with various compliance frameworks, GRC tool


Availability:* Full-time [40 hours per week, 10 week internship]
* Must be available to start June 11, 2024
* Must be available to work on a hybrid schedule (3 days in office per week) in our Belmont, CA, or Dallas, TX office


About RingTern Program
Here are a few reasons to consider being a RingTern at RingCentral:  

1) You have a competitive edge and like to win. Here, you’ll compete for prizes with individual elevator pitches, team product challenges, off-site excursions and company events. We call it collaborative competition and it’s a great way to experience the way we work.
2) Major growth, for you and your career. RingCentral is growing at an annual rate of 10%. Every year. So now is a great time to join us. It also means there are lots of interesting, real-world challenges to help us solve.
3) Mentors who are in it for you. Our mentors will work with you to help you grow and achieve your goals. No micro-management and no busy-work. The goal is to help you problem-solve and succeed independently.
If you are interested in an internship here, chances are you have some relevant skills and are interested in working for a rapidly growing, cloud-based software and communications company. You bring the drive and passion to succeed and we’ll teach you the rest.
RingCentral’s Product and Technology team is the engine that drives our success. From Engineering and UX/UI to Product Management and CloudOps, this is the place where the biggest ideas in cloud communications are imagined, developed, and delivered. You’ll help create and deploy products that raise the technological bar, and power human connections. If you’re a talented, ambitious, creative thinker, RingCentral Product and Technology is the perfect environment to dream, produce and share your ideas with the world.
RingCentral’s work culture is the backbone of our success. And don’t just take our word for it: we are recognized as a Best Place to Work by Glassdoor, the Top Work Culture by Comparably and hold local BPTW awards in every major location. Our internship program is also award-winning - RippleMatch recognizes RingCentral as one of the top programs in the nation through their Campus Forward Awards. Bottom line: We are committed to hiring and retaining great people because we know you power our success. RingCentral offers on-site, remote and hybrid work options optimized for the ways we work and live now.
About RingCentral
RingCentral, Inc. (NYSE: RNG) is a leading provider of business cloud communications and contact center solutions based on its powerful Message Video Phone™ (MVP™) global platform. More flexible and cost effective than legacy on-premises PBX and video conferencing systems that it replaces, RingCentral® empowers modern mobile and distributed workforces to communicate, collaborate, and connect via any mode, any device, and any location. RingCentral is headquartered in Belmont, California, and has offices around the world.
RingCentral is an equal opportunity employer that truly values diversity. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status. We are committed to providing reasonable accommodations for individuals with disabilities during our application and interview process. If you require such accommodations, please click on the following link to learn more about how we can assist you.
If you are hired in Colorado, California, Nevada, New York, Maryland, Washington, Connecticut, or Rhode Island, the hourly rate of compensation ranges between $28.00 and $30.00 per hour for contract employees. This rate may vary depending on your location, skills, and experience."
Security Engineering Intern,Guardant Health,"Palo Alto, CA","**Company Description**  

Guardant Health is a leading precision oncology company focused on helping conquer cancer globally through use of its proprietary tests, vast data sets and advanced analytics. The Guardant Health oncology platform leverages capabilities to drive commercial adoption, improve patient clinical outcomes and lower healthcare costs across all stages of the cancer care continuum. Guardant Health has commercially launched Guardant360®, Guardant360 CDx, Guardant360 TissueNext™, Guardant360 Response™, and GuardantOMNI® tests for advanced stage cancer patients, and Guardant Reveal™ for early-stage cancer patients. The Guardant Health screening portfolio, including the Shield™ test, aims to address the needs of individuals eligible for cancer screening.

 **Job Description** **Department Summary**


To enable Guardant Health to fight cancer through data, the Security Team is seeking a highly motivated Security Engineering Intern to join our team to assist in the development, deployment, and configuration of security tooling at Guardant Health. At Guardant, we leverage the most advanced technologies and work with leaders in many different fields to create the most impactful and meaningful technologies for cancer management.


At Guardant Health, you will be at the forefront of combining personalized medicine with IT innovations to improve patient care. You will interact with a diverse team in a collaborative and fast-paced environment.

**About the Role:**


This position involves hands-on security operations and engineering work and is well-suited for a student looking for a career in information security. You will work with the Security Engineering & Operations Team to explore and implement open-source tools that help fulfill the mission of the Security Operations team through expanding its capabilities and automation. The overall framework for the internship is to learn, perform, analyze, and document as applied to several industry-recognized open-source security tools.

**Essential Duties and Responsibilities:**

* Gather input and requirements from the security team
* Utilize open-source and commercial security tools to automate security operations tasks
* Configure, troubleshoot and maintain systems running security tools

 **Qualifications**  

* Students close to or recently completing BS in CS/EE, or a related field with some programming experience.
* Associates in CS/EE, or a related field with some programming experience.
* Completed Coursework in Computer Science
* Experience with programming languages (python preferred)
* Experience with cloud infrastructure ( AWS, GCP, Azure)
* Experience with Linux and comfortable in terminal
* Exposure to open-source security tools such as Metasploit
* Ability to compile basic open source toolsets
* Self-motivated with the ability to effectively manage time and meet deadlines
* Strong written and verbal communication skills

 **Additional Information** **Hybrid Work Model****: At Guardant Health, we have defined days for in-person/onsite collaboration and work-from-home days for individual-focused time. All U.S. employees who live within 50 miles of a Guardant facility will be required to be onsite on Mondays, Tuesdays, and Thursdays. We have found aligning our scheduled in-office days allows our teams to do the best work and creates the focused thinking time our innovative work requires. At Guardant, our work model has created flexibility for better work-life balance while keeping teams connected to advance our science for our patients.**


For positions based in Palo Alto, CA or Redwood City, CA, the hourly range for this full-time position is $29/hr*. The range does not include benefits and, if applicable, overtime, bonus, commission, or equity.*

*Within the range, individual pay is determined by work location and additional factors, including, but not limited to, job-related skills, experience, and relevant education or training. If you are selected to move forward, the recruiting team will provide details specific to the factors above.*

*Employee may be required to lift routine office supplies and use office equipment. Majority of the work is performed in a desk/office environment; however, there may be exposure to high noise levels, fumes, and biohazard material in the laboratory environment. Ability to sit for extended periods of time.*

*Guardant Health is committed to providing reasonable accommodations in our hiring processes for candidates with disabilities, long-term conditions, mental health conditions, or sincerely held religious beliefs. If you need support, please reach out to* *Peopleteam@guardanthealth.com*

*Guardant Health is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, or protected veteran status and will not be discriminated against on the basis of disability.*

*All your information will be kept confidential according to EEO guidelines.*  

  

*To learn more about the information collected when you apply for a position at Guardant Health, Inc. and how it is used, please review our* ***Privacy Notice for Job Applicants****.*

*Please visit our career page at:* *http://www.guardanthealth.com/jobs/*

*#LI-CS4*"
Information Security Engineer - Undergraduate Intern,INTEL,"Santa Clara, CA","**Job Description**
-------------------

  

Come intern with Intel's Information Security organization!

  

You will be a member of a highly collaborative Agile delivery team of information security professionals who are responsible for providing best-in-class security capabilities that keep Intel secure and deliver business value to our stakeholders.

  

We are looking for an undergraduate student in their 3rd or 4th year of college who is highly motivated and willing to work part time (20 hours per week) for 6 months and further develop their information security skills.  

  

As an Information Security Engineer Undergrad Intern, you will be partnering with Information Security Analysts, Database Administrators, Engineers, Architects and Stakeholders.


Your responsibilities will be, but not limited to:

* Managing and maintain security compliance, for systems and applications.
* Assisting with system automation, upgrades, integration with various systems, applications, and data sources.
* Assisting with automation deployment, application configuration management and related continuous integration, delivery, and management processes.
* We are looking for aspiring Information Security professionals who support key projects and initiatives.

  

The ideal candidate should demonstrate the following behavioral skills:

* Strong oral and written communication skills, presentation skills.
* Analytical and problem-solving skills.
* Be willing to work in a dynamic and team-oriented environment and be comfortable with working in a virtual/remote environment.
* Customer service and stakeholder management skills, including experience in setting and managing user and stakeholder expectations.

**Qualifications**
------------------

  

You must possess the below minimum qualifications to be initially considered for this position. Preferred qualifications are in addition to the minimum requirements and are considered a plus factor in identifying top candidates. Experience listed below would be obtained through a combination of your schoolwork/classes/research and/or relevant previous job and/or internship experiences

  

Minimum Qualifications:


This position is not eligible for employment-based visa/immigration sponsorship. Intel sponsors individuals for employment-based visas for positions where we experience a shortage of US Workers. These skills shortage roles are typically STEM contributing positions requiring a Master's or PhD degree, or a Bachelor's degree with three years related job experience. This position does not qualify for Intel Sponsorship because it is either (1) a nonSTEM contributing position, or (2) a STEM position that only requires a bachelor's degree and less than three years' experience.

  

Must be pursuing a Bachelor's degree in Computer Science/Engineering, Cyber/Information Security, Mathematics/Statistics, or other science/engineering related field.

  

3+ months experience in:

* Information security models and concepts
* Data Analytics
* Cloud Computing and Cloud Security Components

  

Preferred Qualifications:

* Data science, data analytics, and data visualization/reporting techniques and tools
* Microsoft SQL and relational databases (SQL server/MySQL) and NoSQL
* IT/Security Systems Engineer/Administrator duties
* Basic scripting (Ansible, Python, PowerShell, JavaScript) and database (SQL) skills
* Secure Software Development Lifecycle and principals including Agile
* Security vulnerabilities and remediation techniques
* Linux and Windows system administration
* Understanding of AI concepts, application, and development
* IT/Security Systems Engineer/Administrator duties
* Service Management applications including ServiceNow
* Basic understanding of security models and frameworks such as NIST 800 series
* Basic understanding of security Policies, Standards and Procedures
* Professional certifications through industry recognized organizations such as CompTIA, ITIL, SANS, ISACA, ISC2 (e.g. CISSP).

**Inside this Business Group**
------------------------------

  

Enable amazing computing experiences with Intel Software continues to shape the way people think about computing – across CPU, GPU, and FPGA architectures. Get your hands on new technology and collaborate with some of the smartest people in the business. Our developers and software engineers work in all software layers, across multiple operating systems and platforms to enable cutting-edge solutions. Ready to solve some of the most complex software challenges? Explore an impactful and innovative career in Software.  

**Other Locations**
-------------------

  

US, OR, Hillsboro; US, AZ, Phoenix; US, CA, Santa Clara  

**Posting Statement**
---------------------

  

All qualified applicants will receive consideration for employment without regard to race, color, religion, religious creed, sex, national origin, ancestry, age, physical or mental disability, medical condition, genetic information, military and veteran status, marital status, pregnancy, gender, gender expression, gender identity, sexual orientation, or any other characteristic protected by local law, regulation, or ordinance.  

**Benefits**
------------

  

We offer a total compensation package that ranks among the best in the industry. It consists of competitive pay, stock, bonuses, as well as, benefit programs which include health, retirement, and vacation. Find more information about all of our Amazing Benefits here.  

  

Annual Salary Range for jobs which could be performed in US, California: $40,000.00-$108,000.00 (Hourly Role)  

* Salary range dependent on a number of factors including location and experience

**Working Model**
-----------------

  

This role will be eligible for our hybrid work model which allows employees to split their time between working on-site at their assigned Intel site and off-site. **In certain circumstances the work model may change to accommodate business needs.**  

JobType


Hybrid"
Cybersecurity Analyst Intern,Shockwave Medical,"Santa Clara, CA","Shockwave Medical, Inc. is a pioneer in the development and commercialization of Intravascular Lithotripsy (IVL) to treat complex calcified cardiovascular disease. Shockwave Medical aims to establish a new standard of care for medical device treatment of atherosclerotic cardiovascular disease through its differentiated and proprietary local delivery of sonic pressure waves for the treatment of calcified plaque.

**Position Overview**
Shockwave is excited to obtain an intern Cybersecurity Analyst to learn and work with a fast paced and risk driven Cybersecurity Team. We are seeking a candidate who has a passion learning about core cybersecurity concepts and how they apply to a rapidly growing medical device company. The chosen candidate will partake in threat detection, incident response, and risk identification/reporting exercises throughout the duration of their program.
**Essential Job Functions*** Primary responsibilities can include identifying and assisting in the remediation of threats, vulnerabilities, and maturing our security awareness training program.
* Monitor systems and address tickets related to threats and vulnerabilities.
* Contribute to information security policies and standards, procedures and other documentation as needed to improve information security capabilities.
* Create meaningful metrics to demonstrate the effectiveness of security controls and security team operations.
* Participate in security architecture reviews, third-party risk management reviews, and compliance review.
* Generate security related artifacts as needed to meet internal and external compliance requirements.
* Keep abreast of industry news, guidance, and threat feeds.


**Requirements*** Awareness of basic Cybersecurity concepts, threats, and attack vectors
* Pursuing a degree in IT, Cybersecurity, Information Security, or Information Assurance.
* Working towards one or more of the following certifications:
* IT Fundamentals, Network+, A+, Security+, SSCP.


The market range for Shockwave Summer Internships is $23.00-25.00 per hour. Actual pay will be determined based on undergraduate class standing.  

  

**Benefits**  

Interns are eligible for 401(k), Calm App, One Medical, and will have access to our on-site Fitness Center.  

  

**EEO Employer**"
REMOTE Recruiter of Internship Opportunities [Independent Contractor],Greenheart Exchange,"San Francisco, CA, USA","* Type of Position: Temporary
* Start Date: ASAP
* Hours: Flexible - Independent Contractor
* Location: Remote. HQ: 742 N. LaSalle Dr. Ste 300, Chicago, IL 60654.

The Independent Contractor will be responsible for reaching out to organizations to secure internships or trainee placements. The intern/trainee will be placed for a period of 12-18 months in the below sectors:

 

* Business, Management, Commerce & Finance
* Sciences, Engineering, Architecture, Mathematics & Industrial
* Information Media & Communications
* Public Administration & Law
* Arts & Culture

 

Our ideal candidate is a highly skilled networker and comes with proven wide connections in their respective fields. The individual should be able to work on their own schedule and can perform under minimal supervision.

 

**Independent Contractor Duties and Responsibilities**

Program Details can be found online: https://greenheartexchange.org/host/host-intern-trainee/#/tab/eligibility

* Recruit Intern/Trainee position(s) with a host organization that meets the program requirements
* Explain the basics of the Intern and Trainee programs, as well as the host organization’s responsibilities
* Adhere to program guidelines screening for host organization eligibility
* Guide the host organization in developing the DS-7002 training plan
* The duration of this Independent Contractor project will last approximately thru 8/31/2023
* Invoice for payment

 

**Why Work Here?**

*“Help us create global leaders and promote cultural understanding!”*

 

**YOU CAN CHANGE THE WORLD!**

Greenheart International is a non-profit visa sponsor that connects people and planet through environmentalism, fair trade, social transformation and cross-cultural understanding. We are working to expand Greenheart’s offering of the Department of State’s BridgeUSA Intern and Trainee programs, which are cultural exchange programs using the J-1 non-immigrant visa. Since its inception in 1961, the program has served as a valuable and important diplomatic tool of U.S. foreign policy. Its mission – to increase mutual understanding between Americans and people of other countries – remain vital to U.S. national security and building people-to-people connections around the world. Internship and Training programs are designed to allow foreign college and university students, recent graduates, and foreign professionals to come to the United States to gain exposure to U.S. culture and to receive hands-on experience in U.S. business practices in their chosen occupational field.

 

***What Greenheart Has to Offer:***

* Placement payments: EARN as much as you place! ($400 per placement of an Intern/Trainee opportunity)
* Work at your own time
* Supportive team environment (We’re people people!)
* Initial training and ongoing support

 

***What Greenheart is Looking for in YOU***

 

**Successful Recruiters are:**

* Self-directed
* Well connected
* Compassionate
* Energetic
* Great at Networking
* Organized/Detail-Oriented
* Passionate about other cultures
* Have a desire to make a difference in their community/industry

**Requirements:**

* Home/Office: Internet access and phone
* Able to legally work in the U.S.

Compensation: $400 per placement of an Intern/Trainee opportunity

Employment Type: 1099 – Independent Contractor

 

**About Greenheart Exchange:**

Established in 1985, Greenheart Exchange is a non-profit international education exchange organization dedicated to the promotion of cultural understanding, academic development, environmental consciousness and world peace. Based in Chicago, Illinois, Greenheart organizes high school exchange, short-term group homestay, intern and trainee, work & travel in the U.S. and study, teach, volunteer, and language programs in over 30 countries around the world. In 2004, CCI adopted Greenheart as its environmental and social initiative. Greenheart connects people and planet through environmentalism, fair trade, social transformation and cross-cultural understanding."
College Summer Intern - Various Offices - SFO (9920) - 146069,City and County of San Francisco,"San Francisco, CA, USA","Company Description  
  
San Francisco International Airport (SFO), an enterprise department of the City and County of San Francisco (CCSF), has approximately 1,700 CCSF employees and strives to be a diverse, equitable, and inclusive employer.

SFO’s mission is delivering an airport experience where people and our planet come first, and our core values are Safety and Security, Teamwork, Excellence, Care, and Equity. Learn more about careers at SFO.

For more information about SFO, visit www.flysfo.com. Follow us on Twitter and Facebook.

Job Description  
  
**Specific information regarding this recruitment process is listed below:**

* Application Opening: March 21, 2024
* Application Deadline: Interested applicants are encouraged to apply as soon as possible as this announcement may close at any time after 5:00pm on March 28, 2024.
* Compensation Range: $25.1125/hour
* Fill Type: Temporary Exempt (TEX)
* Time Commitment: Eight (8) weeks from June 17, 2024 to August 9, 2024
* Recruitment ID: TEX-9920-146069 (RTF0146068-01107929)

**Appointment Type:** This is a Temporary Exempt (TEX) appointment, not to exceed 1,040 hours. This position is excluded by the Charter from the competitive Civil Service examination process and shall serve at the discretion of the Appointing Officer.

**9920 Public Service Aide – Assistant to Professionals (College Summer Intern)** 

San Francisco International Airport (SFO) has unique internship programs and hosts interns year-round. College interns will work part-time, up to thirty-two (32) hours per week, for eight (8) weeks. Interns will work directly with SFO Mentors, who will supervise daily tasks and larger-scale projects. This summer, SFO is offering internship opportunities in the following areas:

**Safety and Compliance:** This office leads the development, implementation, and management of the Airport Safety Management System (SMS). An SMS is a well-defined, systematic, integrated, and proactive safety program. Safety is not addressed by a single department or as a separate entity, but as an overarching way of business. The Safety and Compliance intern will assist the Safety Management System (SMS) team with Risk Assessments through note taking, hazard processing and mitigation implementation. The Safety and Compliance intern will also support the SFO FAR 139 inspection process through data collection improvements, develop new Safety and Security Campaigns through cross divisional teamwork and coordination, and research and summarize new technology, regulations and processes that impact airports.

**Terminal Systems:** Terminal Systems is part of SFO’s Airport Services team, and responsible for developing and implementing airport policies and procedures for airline operations, passenger processing, and information systems, and facilities utilization in the airport terminal operating environment. The Terminal Systems intern will assist with the development and implementation of a Quality Assurance system for A-VGDS equipment and help establish an inventory system for Passenger Processing Systems and Information Displays.

**Marketing & Communications (MarComm):** No two days are ever the same in the MarComm department with responsibilities that run the gamut from corporate and internal communications to marketing campaigns to project management. The MarComm Intern will work side-by-side with SFO’s Marketing & Communications team in a fast paced and fun environment, allowing them the opportunity to grow their experience, hone their understanding, and apply their skills to real-time, meaningful projects and assignments.

The MarComm intern will complete a project that supports SFO but is tailored around personal interests and skills. Past projects have included: producing an episode of Inside SFO, writing a social media strategy paper, developing new sections of flysfo.com, and developing a video script and shot list. Projects and assignments may include: writing articles, conducting interviews, taking pictures, shooting video, posting content on websites and social media, interpreting marketing and social media analytics. To succeed, the MarComm Intern must have excellent communications skills, strong writing skills, an attention to detail, and familiarity with social media, photography and video production, web development and design. Must also be creative and willing to learn.

**Revenue Development and Management:** SFO’s Revenue Development and Management (RDM) resides in the Airport’s Financial and Commercial Division. RDM manages all commercial leasing activity and conducts daily property management functions for all on-airport property retail shops, food and beverage restaurants, rental car operations and various passenger services and related businesses. RDM is the prime liaison between all concession tenants and the airport for compliance with all contractual obligations, airport policies and coordination of property upkeep and maintenance. 

**Sign Shop:** The Sign Shop is part of SFO’s Facilities Division. The Sign Shop Intern will learn about specialized software used to create layouts for traffic and wayfinding signage, and assist in light fabrication, and installation. Other duties may include learning about ADA compliant signage, roadway signs, interior signage, engraving and creating other types of signage using CNC machines.

**The 2024 College Summer Internships are scheduled to run from Monday, June 17, 2024, to Friday, August 9, 2024.** 

Qualifications  
  
Summer College Interns must be enrolled in an accredited college or graduate degree program for Fall 2024.

* Must have completed at least two (2) years of college; equivalent to 60 semester units or 90 quarter units.

***Applicants must meet the minimum qualification requirement by the final filing date unless otherwise noted.***

**Selection Process:** The selection process will include evaluating applications to ensure that candidates meet the minimum requirements. Depending upon the number of candidates, SFO may establish and implement additional screening mechanisms to comparatively evaluate qualifications and only those applicants whose qualifications most closely meet the needs of SFO will be invited to interview.

***Qualified candidates will be sent a Supplemental Questionnaire. Candidates who do not complete and submit this questionnaire by the specified deadline will not receive further consideration for this internship program***.

**NOTE:** Applicants who meet the minimum qualifications are not guaranteed advancement through all of the steps in the selection procedure.

**Transportation Security Administration (TSA) Security Clearance:** Candidates for employment with the San Francisco Airport Commission are required to undergo a criminal history record check, including FBI fingerprints, and Security Threat Assessment in order to determine eligibility for security clearance and may be required to undergo drug/alcohol screening. Per Civil Service Commission Rule Section 110.9.1, every applicant for an examination must possess and maintain the qualifications required by law and by the examination announcement for the examination. Failure to obtain and maintain security clearance may be basis for termination from employment with the Airport Commission.

  
  
Additional Information  
  
**Additional Information Regarding Employment with the City and County of San Francisco**

* Information About the Hiring Process
* Conviction History
* Employee Benefits Overview
* Equal Employment Opportunity
* Disaster Service Worker
* ADA Accommodation
* Right to Work
* Copies of Application Documents
* Diversity Statement

**HOW TO APPLY**

Applications for City and County of San Francisco jobs are only accepted through an online process. Visit https://careers.smartrecruiters.com/CityAndCountyOfSanFrancisco1/ and begin the application process.

• Select the “I’m Interested” button and follow instructions on the screen.

1. Attach a resume - Upload in the ""Resume"" section.
2. Attach a cover letter.
3. Attach unofficial college transcript(s) - On ""Preliminary questions,"" upload under ""Additional attachments.”
4. Attach Letter(s) of Recommendation (optional) - On ""Preliminary questions,"" upload under ""Additional attachments.""

***Only applicants who submit a completed job application with an uploaded resume, cover letter, and unofficial college transcripts at the time of application submission will be considered.***

Applicants may be contacted by email about this recruitment and, therefore, it is their responsibility to ensure that their registered email address is accurate and kept up-to-date. Also, applicants must ensure that email from CCSF is not blocked on their computer by a spam filter. To prevent blocking, applicants should set up their email to accept CCSF mail from the following addresses (@sfgov.org, @sfdpw.org, @sfport.com, @flysfo.com, @sfwater.org, @sfdph.org, @asianart.org, @sfmta.com, @sfpl.org, @dcyf.org, @first5sf.org, @famsf.org, @ccsf.edu, @smartalerts.info, and @smartrecruiters.com).

Applicants will receive a confirmation email that their online application has been received in response to every announcement for which they file. Applicants should retain this confirmation email for their records. **Failure to receive this email means that the online application was not submitted or received.**

**Recruitment Analyst Information:** If you have any questions regarding this recruitment or application process, please contact Corinne Young at Corinne.Young@flysfo.com or (650) 821-2033.

All your information will be kept confidential according to EEO guidelines.

The City and County of San Francisco encourages women, minorities and persons with disabilities to apply. Applicants will be considered regardless of their sex, race, age, religion, color, national origin, ancestry, physical disability, mental disability, medical condition (associated with cancer, a history of cancer, or genetic characteristics), HIV/AIDS status, genetic information, marital status, sexual orientation, gender, gender identity, gender expression, military and veteran status, or other protected category under the law."
"Environment, Health, Safety and Security Intern",Sila Nanotechnologies,"Alameda, CA, USA","About UsWe are Sila, a next-generation battery materials company. Our mission is to power the world's transition to clean energy. To create this future, our team is building a better lithium-ion battery from the inside out today. We engineer and manufacture ground-breaking battery materials that significantly increase the energy density of batteries, while reducing their size and weight. The result? Smaller more powerful batteries that can unlock innovation in consumer devices and accelerate the mass adoption of electric cars to eliminate our dependence on fossil fuels. We're tackling one of the biggest challenges of our time every day, and together we're redefining what's possible. Are you ready to be a part of a team committed to changing the world?

Who You AreAs an intern on the Environment, Health, Safety and Security (EHS&S) team, you will be working to help ensure regulatory compliance across all EHS&S programs, and working closely with others to improve existing programs. You are someone who has a sense of curiosity and isn't afraid to get involved in a wide range of activities, including hazardous waste management, high-consequence activities, and industrial hygiene work. Your main job will be to learn and gain experience working within a dynamic group of EHS&S professionals while we power the world's transition to clean energy!

Responsibilities and Duties * Complete regular compliance checks across various programs, including fire safety, isolation of hazardous energy, working at heights, emergency response, and compressed gases.
* Support the management of hazardous waste management, including participating in waste pickups, manifest generation and general record keeping.
* Participate in monthly recordkeeping, including OSHA reporting, air permit records, and other compliance needs.
* Help improve and create EHS&S collateral materials, including existing training, toolbox talks and EHS&S communications.

Knowledge and Skill Requirements * Understanding of EHS&S topics, including general environmental, health and safety information.
* Background in science, or working towards a completion of an EHS&S related degree
* Experience working with computers and computer systems, such as Microsoft or Google suite

Physical Demands and Working Conditions* Wear personal protective equipment including, but not limited to, a lab coat, gloves, safety glasses, and steel toe safety shoes
* Move items up to 35 lbs
* Move items up to 50 lbs with the assistance of lift equipment and carts
* Move long distances (such as from building to building) and be stationary for extended periods of time
* Reach low shelves or items on the floor
* Enter spaces narrower than 3 feet
* Climb stairs or over containment walls
* Precise and repetitive handling of a range of material quantities
* Operate a computer and other office equipment, such as a laptop, copier/printer, etc in a fixed location

Regular Shift: Monday - Friday, 9:00am - 6:00pm

Start date is June 10, 2024

The starting base pay for this role is between $25.00/hr and $34.00/hr at the time of posting. The actual base pay depends on many factors, such as education, experience, and skills. Base pay is only one part of Sila's competitive Total Rewards package that can include benefits, perks, and equity. The base pay range is subject to change and may be modified in the future. This role may also be eligible for overtime.

Working at SilaWe believe that building a diverse team at Sila helps us amplify our individual talents. We are an equal opportunity employer and committed to creating an inclusive environment where good ideas are free to come from anyone. We are proud to celebrate diversity and all qualified applicants are considered for employment without regard to gender, race, sexual orientation, religion, age, disability, national origin, or any other status protected by law."
"Pathways Intern (Administrative, Clerical and Office Services)",Social Security Administration,"San Francisco, CA, USA",This position provides for the assignment of the incumbent to the Social **Security** Administration ... Providing Proof of Education or Substituting Education For **information** on providing proof of ...
Security Analyst - Intern,Informatica,"Redwood City, CA, USA",**Intern** External Description: Build Your Career at **Informatica** We're looking for a diverse group of ... **Security** Analyst **Intern** We're looking for a **Security** Analyst **Intern** candidate with experience or ...
Workforce Planning Data Analytics Intern - Summer 2024,Tanium,"Emeryville, CA, USA","This hourly rate is an estimate for what Tanium will pay an **intern**. The actual rate offered may be ... by integrating **IT, Operati**ons, **Security**, and Risk into a single platform that delivers ..."
Dispatcher Intern (Temporary),University of the Pacific,"San Francisco, CA, USA",Position **Information** Job Title Dispatcher **Intern** (Temporary) Union Level Department Public Safety ... This position serves as Campus **Security** Authority (CSA) as outlined by the Clery Act. CSAs have ...
Intern - Corporate Internal Communications,"Rakuten Group, Inc.","San Mateo, CA, USA",": The **Intern** Experience: At Rakuten, we pride ourselves on giving interns a genuine, immersive ...  **IT, inform**atio**n** **security**, and people experiences. Various Rakuten businesses rely on these ..."
Information Security and Data Analytics Intern,"RingCentral, Inc.","Belmont, CA, USA",Join RingCentral as an **intern** this summer and say hello to opportunity. Job Scope: \* Support a ... Generate **security** related artifacts as needed to meet internal and external compliance requirements ...
Technical Writing & Documentation Intern,Ocean Power Technologies Inc,"Richmond, CA, USA","**Job Title:**

Technical Writing & Documentation Intern (Summer 2024)

 

**The Company:**

A pioneer in ocean-energy technology, Ocean Power Technologies’ (OPT) sustainable power generation and data capabilities with low- and no-carbon solutions allow for smarter and faster actionable insights as ocean operations become increasingly digitized. OPT provides intelligent maritime solutions and services that enable safer and more productive ocean operations for the defense and security, oil and gas, science and research, and offshore wind markets. OPT is headquartered in New Jersey, with offices and facilities in Richmond, CA. To learn more, visit www.oceanpowertechnologies.com.

 

**The Role:**

The Technical Writing & Documentation Intern will work with the Autonomous Vehicles engineering and production teams in the generation of detailed documentation for manuals, manufacturing assembly instructions, and QA/QC procedures. 

 

**Location:**

Richmond, CA

 

**Responsibilities:**

* Create comprehensive, user-friendly customer manuals on ASV assembly, operation, and technical support.
* Work with subject matter experts to develop, organize, and write procedure manuals, technical specifications, and process documentation.
* Assist with the generation of QA/QC procedures and checklists.
* Develop content in alternative media forms for maximum usability, with consistent voice across all documentation.
* Work with development and support leads to identify documentation repositories, revise and edit, and determine best solutions for data compilation and centralized storage.
* Research, create, and maintain information architecture templates that adhere to organizational and legal standards and allow for easy data migration.
* Perform other tasks as required.

 

**Qualifications:**

* Junior or Senior status in a 4-year university pursuing an English or Engineering degree.
* Ability to quickly learn and understand complex subject matter.
* Must be able to work both independently and in a team setting.
* Strong organizational and analytical skills.
* Excellent written communication skills, with a keen eye for detail
* Ability to work with engineers to improve user experience, refine content, and create visuals and diagrams for technical support content.
* Ability to present complex data in clear, concise text and graphics.
* Ability to handle multiple projects simultaneously.
* Proficient in Microsoft Office Suite.

 

**\*Duration of Internship will be from June 3rd, 2024 - August 16th, 2024\***"
